,yearday,lat,lon,pressure,CT,SA,oxygen,sigma0,log_buoyancy,spice,o2sat,ydcos,ydsin,nitrate,wmoid,profid,dist_maxb
7102,145.01586805592592,-55.087,33.65,94.45,1.6955459283596044,34.1531514983915,321.82947,27.188817820255053,-12.07796717376797,-0.5837916506365526,335.77087041402734,-0.7989436802999511,0.6014058494134967,28.52034,5906031.0,5906031003,67.01
7103,145.01586805592592,-55.087,33.65,101.35,1.672579093657742,34.15852091768502,318.87234,27.19478546590426,-11.471990872885256,-0.5819195608595692,335.9516694886466,-0.7989436802999511,0.6014058494134967,28.681301,5906031.0,5906031003,60.110000000000014
7104,145.01586805592592,-55.087,33.65,111.27,1.6550448576966144,34.173931180393666,309.81015,27.20835748065815,-11.03839858562035,-0.5725608793319006,336.0603007713612,-0.7989436802999511,0.6014058494134967,28.874023,5906031.0,5906031003,50.19000000000001
7105,145.01586805592592,-55.087,33.65,121.72,1.6433410285113188,34.19906262143997,297.5671,27.22925442642577,-10.636543847985433,-0.5559117391363125,336.09398488306914,-0.7989436802999511,0.6014058494134967,29.47789,5906031.0,5906031003,39.74000000000001
7106,145.01586805592592,-55.087,33.65,131.56001,1.5921458299254363,34.228523430046955,289.41757,27.2564760904836,-10.760019105710963,-0.5394506673150795,336.4518473572357,-0.7989436802999511,0.6014058494134967,30.832872,5906031.0,5906031003,29.899990000000003
7107,145.01586805592592,-55.087,33.65,141.43001,1.5535888314962296,34.24494429734661,283.51035,27.27236080253624,-11.040465691123226,-0.5310748753063985,336.7371685435532,-0.7989436802999511,0.6014058494134967,31.48929,5906031.0,5906031003,20.02999
7108,145.01586805592592,-55.087,33.65,151.61,1.5015072012528043,34.26283380978354,275.7831,27.290369102555587,-10.28326086654694,-0.5227397567522966,337.1345196375592,-0.7989436802999511,0.6014058494134967,31.906197,5906031.0,5906031003,9.849999999999994
7109,145.01586805592592,-55.087,33.65,161.46,1.2921032572154236,34.30688054079457,272.76685,27.340214615131345,-9.953926709503415,-0.5084112460853121,338.8139651309132,-0.7989436802999511,0.6014058494134967,32.94053,5906031.0,5906031003,0.0
7110,145.01586805592592,-55.087,33.65,169.78,1.0792471332764355,34.33561894581714,268.95,27.377543267673673,-10.12089468803458,-0.5044848976296928,340.5797413402108,-0.7989436802999511,0.6014058494134967,33.002773,5906031.0,5906031003,-8.319999999999993
7111,145.01586805592592,-55.087,33.65,179.24,1.017147740765454,34.374451492344456,260.34995,27.41267147003441,-10.27039493361963,-0.4819582248921653,341.0168669541521,-0.7989436802999511,0.6014058494134967,33.578445,5906031.0,5906031003,-17.78
